"X","Y"
-122.442627054319,37.7162462429059
-122.446432100907,37.750241057883
-122.446432100907,37.750241057883
-122.410520362843,37.7284889193174
-122.406690592261,37.7852071918419
-122.405178220847,37.80476375718
-122.405178220847,37.80476375718
-122.405178220847,37.80476375718
-122.406206824254,37.767225340757
-122.41226909106,37.7906727649886
-122.489804747862,37.7708917848848
-122.419671780296,37.7650501214668
-122.4327618362,37.7274388238677
-122.421572274151,37.7866181600998
-122.411593095704,37.7830529510782
-122.393379855662,37.7317081525738
-122.44553734204,37.7711417554207
-122.406179415424,37.7706221909544
-122.406179415424,37.7706221909544
-122.415694922134,37.7825851968467
-122.464812286077,37.773489338522
-122.394588601096,37.7524273767291
-122.431046366089,37.7830295716044
-122.455783853872,37.71139544473
-122.406602910572,37.7282366285859
-122.400414883991,37.7954489873781
-122.443461885566,37.7566119889358
-122.419385927086,37.7628330926795
-122.419385927086,37.7628330926795
-122.422385609204,37.7471728438465
-122.403404791479,37.775420706711
-122.416268632715,37.7523735149599
-122.384396871119,37.7325070966122
-122.401378067544,37.7892639310458
-122.402178879307,37.7512616207503
-122.437905731311,37.7623763079838
-122.428967556252,37.7208194144752
-122.413894000049,37.7143149031434
-122.395106891925,37.7566305834521
-122.396533248456,37.7783268978785
-122.41580571059,37.80821200646
-122.402070243227,37.7887198688133
-122.416261836834,37.7853750846376
-122.401494315269,37.7858284327692
-122.410690675854,37.8078911906226
-122.416642370005,37.787245037815
-122.436749760121,37.7219915768943
-122.416293820935,37.777493677735
-122.395481217023,37.7880925564265
-122.419520367886,37.764228935718
-122.40273950835,37.7868800278713
-122.407890478368,37.7544248344217
-122.402028913597,37.7310243839772
-122.427985093462,37.7723641437277
-122.402936610374,37.7940204426882
-122.402936610374,37.7940204426882
-122.422139511488,37.7894107633457
-122.400269288595,37.7181854421632
-122.422297658234,37.7684427416002
-122.418448186101,37.7522391652625
-122.426955631709,37.769247063207
-122.419257894814,37.7751462916539
-122.41248326348,37.7706305910776
-122.43968555212,37.7303252726426
-122.423417640611,37.7692664689781
-122.403277115529,37.7270392302138
-122.403277115529,37.7270392302138
-122.48560378101,37.7388214326705
-122.413045971966,37.7738617771611
-122.411071423064,37.7817511307229
-122.424109315499,37.7824756422772
-122.424109315499,37.7824756422772
-122.424109315499,37.7824756422772
-122.395970616699,37.7439242542019
-122.41452262258,37.7808752665663
-122.402571216964,37.7641259075201
-122.419404206594,37.7925922910686
-122.382690587869,37.727426135786
-122.492903087989,37.7749629647565
-122.486406105517,37.7331757281339
-122.414056291891,37.7827931071006
-122.41965834371,37.7642205603745
-122.464044777804,37.7613161836641
-122.414222704763,37.7653250853262
-122.385908270665,37.7360312580916
-122.417975390351,37.7737509379648
-122.417260596576,37.7377899061691
-122.459589572197,37.7755650573942
-122.403380960256,37.7190355313303
-122.461062711176,37.7811580519204
-122.399637532645,37.7559739737626
-122.410111373792,37.7786320490341
-122.44827840533,37.804271887891
-122.44827840533,37.804271887891
-122.441705386451,37.7778540141174
-122.441705386451,37.7778540141174
-122.414743835382,37.778719262789
-122.42358068715,37.7398849565957
-122.42358068715,37.7398849565957
-122.444013554784,37.7229169948273
-122.41725760507,37.7762695066166
-122.410065781604,37.7749906792593
-122.423803001901,37.7615655928045
-122.413609602048,37.8056188797632
-122.434229003953,37.7634850137846
-122.415740127984,37.7771309690233
-122.404282497745,37.7982249345487
-122.408437135288,37.7819543949998
-122.408068345148,37.7839916768161
-122.425920487436,37.7598279172229
-122.417368206741,37.7905094151595
-122.437767918656,37.8028621250371
-122.453563238036,37.7696403896003
-122.412475493262,37.8000308579216
-122.435150099812,37.7617597243598
-122.435150099812,37.7617597243598
-122.435150099812,37.7617597243598
-122.416583456133,37.7786591541508
-122.4959708572,37.7720291662959
-122.385465040129,37.7290691120698
-122.483663577628,37.7801399018132
-122.441669190592,37.7138511626962
-122.441669190592,37.7138511626962
-122.420556751442,37.7108945814914
-122.43021538564,37.7750592504093
-122.401747873693,37.7939880225705
-122.410041631816,37.7819536537257
-122.461686822859,37.7360231423486
-122.419058868103,37.7594227506297
-122.435361935019,37.7138432563405
-122.440388229194,37.7174580136719
-122.400084385245,37.7816450700173
-122.400084385245,37.7816450700173
-122.400084385245,37.7816450700173
-122.413189430011,37.7712736913576
-122.477696048974,37.7635915438758
-122.407110077805,37.7986457830055
-122.403915681571,37.790538993725
-122.420451998844,37.7085327739224
-122.405926769801,37.7972783315762
-122.405926769801,37.7972783315762
-122.492903087989,37.7749629647565
-122.413354187018,37.7690748003847
-122.413354187018,37.7690748003847
-122.42812650503,37.7860242243988
-122.403404791479,37.775420706711
-122.380715788947,37.7296096317188
-122.435265198616,37.8000616729806
-122.446082212482,37.7137746022312
-122.458267329165,37.7634158564883
-122.415508242782,37.7816542806076
-122.456243417172,37.7878574902954
-122.486406105517,37.7331757281339
-122.42231252673,37.7982935568473
-122.407633520742,37.7841893501425
-122.401689976899,37.7144291854658
-122.380818341183,37.7281870279805
-122.453981622365,37.7714278595913
-122.419671780296,37.7650501214668
-122.475389581988,37.7178011295694
-122.475389581988,37.7178011295694
-122.475389581988,37.7178011295694
-122.424109315499,37.7824756422772
-122.403404791479,37.775420706711
-122.417146843836,37.781446350134
-122.406088073563,37.7309752639658
-122.406088073563,37.7309752639658
-122.406088073563,37.7309752639658
-122.445418223794,37.7120747965978
-122.445418223794,37.7120747965978
-122.404934413339,37.7814987213218
-122.403329153298,37.7819284423854
-122.406941270083,37.7806787734071
-122.406941270083,37.7806787734071
-122.466204667893,37.7725405391593
-122.408562062556,37.7397164786621
-122.474626844434,37.7421445498375
-122.420494661635,37.7618219325945
-122.410955248906,37.7841399509594
-122.415414174097,37.7702618437853
-122.389774683064,37.735226586208
-122.4023891145,37.7786033804946
-122.412436901867,37.7834857455601
-122.447517523122,37.7810694335442
-122.413298481169,37.7870578243427
-122.417146843836,37.781446350134
-122.391245623019,37.7332252032804
-122.418658294829,37.7889098399421
-122.431750420033,37.7676166142308
-122.431750420033,37.7676166142308
-122.448470391223,37.7870474882864
-122.415173665801,37.7524407589917
-122.394102624525,37.7763827130285
-122.508299447762,37.7790113385905
-122.406604919508,37.7571580431915
-122.501672435074,37.7220245230248
-122.411979487494,37.7809039696758
-122.423217673913,37.7864017954155
-122.510524514092,37.7798399991998
-122.480338219236,37.7634201553007
-122.430794211054,37.7515574999223
-122.409334485261,37.7866166104839
-122.414370627495,37.7740418385041
-122.411593095704,37.7830529510782
-122.421243015587,37.7589232154339
-122.427720856367,37.7650823974772
-122.41248326348,37.7706305910776
-122.389865610332,37.7371699446203
-122.377183549255,37.7327383183604
-122.435797048864,37.7690578711759
-122.3912257128,37.7590564727907
-122.410488829308,37.7656058638705
-122.474046481178,37.7655914079932
-122.410488829308,37.7656058638705
-122.410488829308,37.7656058638705
-122.413688049368,37.7476988544799
-122.467487929662,37.7818257431973
-122.388379873919,37.7833104067015
-122.413361136168,37.77636280535
-122.415724826731,37.7907307937229
-122.405283980519,37.7965510480789
-122.41561725232,37.7564137690481
-122.416401208999,37.7242229332115
-122.416401208999,37.7242229332115
-122.423682814338,37.7962046209564
-122.423682814338,37.7962046209564
-122.453376250788,37.7687142722405
-122.410955248906,37.7841399509594
-122.410345341262,37.7852309989833
-122.505882721373,37.7762420670649
-122.422840794653,37.7845455355216
-122.425905234189,37.7954736338658
-122.419834938618,37.7863580362743
-122.438204050421,37.711478661616
-122.40950430935,37.781526271747
-122.418911060677,37.806862238932
-122.430562264626,37.7977144203433
-122.403404791479,37.775420706711
-122.420966200659,37.7552939346637
-122.410409686892,37.79017957218
-122.423168378741,37.7778157444577
-122.449766534063,37.778277087748
-122.409256096494,37.788239899778
-122.407244087032,37.7865647607685
-122.401600659931,37.7648403636386
-122.452314671367,37.7329982565065
-122.402701071833,37.7463358668696
-122.446662025856,37.7985952787295
-122.417488323639,37.7651818039906
-122.378234380571,37.7331074057574
-122.432168165552,37.7809799644491
-122.414919860546,37.7482311005325
-122.448043124454,37.7823710354886
-122.434698065318,37.7576871393715
-122.413237516676,37.7828430233213
-122.428006990942,37.7724726132375
-122.419671780296,37.7650501214668
-122.41508069316,37.7116558040029
-122.41561633832,37.7685360123583
-122.407633520742,37.7841893501425
-122.392347671978,37.7890603555993
-122.470717727261,37.7807223605634
-122.40555107178,37.7981820777551
-122.417504703145,37.7765400380328
-122.395513264888,37.7536178531447
-122.421305348396,37.7321638759455
-122.384786691907,37.7281350054057
-122.384786691907,37.7281350054057
-122.428104235496,37.7771774966934
-122.432116233695,37.7800304351156
-122.405173680156,37.790560143321
-122.405173680156,37.790560143321
-122.40498359935,37.7957863362398
-122.409529913278,37.7657184395282
-122.410689907787,37.7824948907735
-122.410689907787,37.7824948907735
-122.389595283252,37.7798611974198
-122.436802574746,37.7742213204409
-122.413869632554,37.7818621883021
-122.411979487494,37.7809039696758
-122.416642370005,37.787245037815
-122.418738265772,37.7546172382083
-122.407873817251,37.7141433900592
-122.417647884705,37.7668053842905
-122.419832890144,37.7674625261825
-122.462828915971,37.7830681361445
-122.447945796961,37.7621967171759
-122.384709554356,37.740897684723
-122.384709554356,37.740897684723
-122.407633520742,37.7841893501425
-122.410955248906,37.7841399509594
-122.411979487494,37.7809039696758
-122.394438859914,37.7364438996732
-122.481966197212,37.7353747086517
-122.4039407276,37.7843007072344
-122.405310915597,37.7891592415143
-122.403404791479,37.775420706711
-122.423336920097,37.7277941699256
-122.423336920097,37.7277941699256
-122.389310644607,37.738741839511
-122.411987643595,37.7850226622786
-122.411987643595,37.7850226622786
-122.507281241363,37.7500567802422
-122.507281241363,37.7500567802422
-122.417499429971,37.753084671409
-122.411280852294,37.798212742643
-122.469628728266,37.7807680286658
-122.401846367522,37.7790324136251
-122.412515341356,37.7804777480508
-122.392347671978,37.7890603555993
-122.410509258795,37.7860432222992
-122.408083155369,37.7949405880284
-122.422667774315,37.7636452868367
-122.408648588965,37.7849124714135
-122.43792838007,37.7193276406568
-122.43466870921,37.7625723537425
-122.397969253539,37.7566245753505
-122.412480611343,37.729246748441
-122.414378186208,37.8014726138416
-122.395251009931,37.7553443519568
-122.468582057766,37.7658283860792
-122.419671780296,37.7650501214668
-122.437393972517,37.7214120621391
-122.445717668922,37.7720809772392
-122.433275909077,37.726006482015
-122.418810211803,37.7741251002903
-122.490162589902,37.7423585499055
-122.418089185425,37.8069115312916
-122.417742204595,37.7618784316623
-122.437921686818,37.7235824292084
-122.419671780296,37.7650501214668
-122.41029351969,37.7822305870036
-122.415120589338,37.7817589366405
-122.390416955474,37.7355926105862
-122.390416955474,37.7355926105862
-122.390416955474,37.7355926105862
-122.436422965066,37.7701295276066
-122.40756223974,37.7986781256079
-122.40756223974,37.7986781256079
-122.432307054076,37.7733106929264
-122.482344909518,37.7840581209564
-122.423326648277,37.7264125201889
-122.423326648277,37.7264125201889
-122.412447373124,37.775633673443
-122.462974789143,37.7613630987066
-122.411702003165,37.7878718776438
-122.450020573857,37.7814125444941
-122.418111096758,37.8070199998601
-122.418111096758,37.8070199998601
-122.408437135288,37.7819543949998
-122.408437135288,37.7819543949998
-122.398261647342,37.7867787589097
-122.41796448376,37.7586968166489
-122.420908634584,37.7737003358973
-122.460830178051,37.7131059853618
-122.403404791479,37.775420706711
-122.39414405701,37.7225188949344
-122.43499790477,37.7296204309776
-122.409876622532,37.787148807979
-122.434457353955,37.7609766090845
-122.435209391759,37.7511723136128
-122.426153349478,37.7606186794333
-122.430957655979,37.7840607474589
-122.418296094437,37.7514284856786
-122.407370965267,37.7992401253832
-122.407370965267,37.7992401253832
-122.403404791479,37.775420706711
-122.40275678107,37.7481108122818
-122.40275678107,37.7481108122818
-122.435465112596,37.8009725912881
-122.407844136792,37.7767462195389
-122.40275678107,37.7481108122818
-122.419067224379,37.8073339305952
-122.419105740752,37.7719857711361
-122.453716967925,37.7172816813434
-122.406690592261,37.7852071918419
-122.435385454946,37.7239104470753
-122.398341782091,37.751053954714
-122.429777862839,37.7652405158633
-122.429522203036,37.7694867849847
-122.446571654745,37.7090296042376
-122.446571654745,37.7090296042376
-122.418382008607,37.7832583770949
-122.418382008607,37.7832583770949
-122.50022040363,37.718954166945
-122.412447373124,37.775633673443
-122.395097774181,37.7940590485562
-122.422292907348,37.753668715636
-122.409175171456,37.7920414139396
-122.409175171456,37.7920414139396
-122.409175171456,37.7920414139396
-122.411271940537,37.7760329501244
-122.399625435061,37.7831585013597
-122.399625435061,37.7831585013597
-122.421092281879,37.7849996426672
-122.465389477974,37.7216721115747
-122.416642370005,37.787245037815
-122.399566190584,37.7872560968777
-122.486875521996,37.7790095013982
-122.418862681557,37.7506062363965
-122.433084166837,37.7851499161537
-122.440483106998,37.7755529016833
-122.406539115148,37.7564864109309
